,Energy Deposited,SiPM Hits,Photons,x_pos,y_pos,z_pos,LCE,log(LCE),Distance
52700,0.5210229999999999,11,4236,0.020137480314960633,0.49517716535433076,6.3583897637795275,0.0025967894239848914,-5.953479433922927,6.377674053394236
52703,0.469815,159,3636,0.37707440944881887,-0.25643267716535434,0.4330314960629925,0.04372937293729373,-3.129735253077138,0.6288553925680528
52707,0.46798199999999995,128,3778,-0.11274724409448819,0.13570078740157482,1.204952755905512,0.03388035997882478,-3.3849197841418377,1.21780038952063
52715,0.559587,34,4412,0.45269685039370083,-0.38277677165354335,3.6829551181102365,0.0077062556663644605,-4.865722855757232,3.7303633733576507
52723,0.540025,48,4245,-0.0043145275590551185,-0.45161023622047247,3.019948818897638,0.011307420494699646,-4.482296087837557,3.0535325918300606
52725,0.469667,6,3727,-0.1932929133858268,0.10201102362204724,5.370728346456692,0.0016098738932116983,-6.431599430251204,5.37517361307884
52726,0.469041,3,3731,0.21292716535433073,-0.20927519685039372,1.7741220472440946,0.0008040739748056821,-7.125819284553049,1.7990672928715532
52728,0.48449799999999993,2,3848,0.5110236220472442,0.3322287401574804,6.192153543307087,0.0005197505197505198,-7.562161631225652,6.222080566978173
52730,0.507091,161,4017,-0.07174015748031497,-0.38403149606299214,0.6767322834645673,0.04007966143888474,-3.2168862693748195,0.7814047758024312
52732,0.468286,3,3820,0.2939007874015748,-0.019831692913385827,6.122279527559055,0.0007853403141361257,-7.149393412932511,6.129361922944982
52734,0.479616,80,3833,0.2124003937007874,-0.17805354330708661,1.007633858267717,0.020871380120010434,-3.8693764307066734,1.04505645008102
52735,0.473264,454,3930,-0.09047559055118111,-0.3960354330708662,1.0409842519685042,0.11552162849872774,-2.1582975068219588,1.1174426650077576
52737,0.478313,9,3869,-0.19703700787401576,0.14888543307086616,3.9996894488188977,0.0023261824760920135,-6.063526777364293,4.007306594415488
52738,0.47214300000000003,36,3754,0.513775590551181,-0.38997834645669294,2.927094488188976,0.009589770911028236,-4.647058278690344,2.997320571933806
52742,0.468496,3,3817,-0.09019212598425197,-0.16141181102362204,4.7701023622047245,0.0007859575582918522,-7.14860776407712,4.773684629113928
52754,0.580879,97,4604,0.29427598425196855,-0.5084291338582677,1.051795275590551,0.02106863596872285,-3.8599697913383904,1.2047289491076143
52756,0.54294,14,4204,0.4225433070866142,-0.07888031496062992,3.352374015748032,0.003330161750713606,-5.704734402381583,3.3798190028335195
52758,0.485749,12,3867,-0.022714724409448817,0.1468929133858268,4.7084212598425195,0.0031031807602792862,-5.775327641819297,4.710766842759785
52777,0.467767,10,3876,0.5593700787401575,0.15592204724409447,3.841007874015748,0.0025799793601651187,-5.959973880016611,3.8846554619499445
52779,0.45695699999999995,66,3649,0.0357846062992126,0.11020039370078741,0.92798031496063,0.018087147163606467,-4.012553694410022,0.9351856124717854
52786,0.450686,1,3631,0.47492913385826774,0.2425905511811024,4.6118267716535435,0.0002754062241806665,-8.197263371414335,4.642558995796398
52790,0.5266850000000001,25,4394,-0.0496236220472441,0.013883346456692914,2.7564685039370076,0.005689576695493855,-5.169119428076355,2.7569501019007667
52792,0.5089560000000001,2,3937,-0.038577401574803154,-0.2572271653543307,5.979566929133859,0.000508001016002032,-7.585027110383792,5.9852213568505395
52795,0.4903,2,3898,-0.20085669291338581,0.1026212598425197,6.161488188976379,0.000513083632632119,-7.575071699507561,6.165615235883211
52797,0.47219799999999995,136,3787,0.23863228346456694,-0.41062992125984255,0.8225905511811024,0.03591233166094534,-3.3266745421657427,0.9498513114365889
52809,0.48065699999999995,2,3808,0.4758858267716536,-0.5029133858267717,2.175251968503937,0.0005252100840336134,-7.55171221535131,2.2827856492115375
52812,0.512537,2,4045,0.3317992125984252,0.43998818897637804,6.454964566929134,0.0004944375772558715,-7.612089648932646,6.478444866187431
52819,0.467016,6,3696,0.5351220472440945,0.27483070866141734,3.608649606299213,0.0016233766233766235,-6.423246963533519,3.658447690607795
52820,0.48201499999999997,10,3881,0.5089606299212599,0.13658661417322834,5.908586614173229,0.002576655501159495,-5.96126303837486,5.932039497775468
52822,0.524133,329,4216,0.30380669291338586,0.33608543307086614,0.321232283464567,0.07803605313092979,-2.5505843394558263,0.5553756430752612
52825,0.46073800000000004,33,3760,0.14868425196850396,0.1619807086614173,2.5721456692913387,0.008776595744680852,-4.73566667491746,2.581526312245544
52835,0.46601499999999996,13,3819,0.2580799212598425,-0.4793188976377953,2.761988188976378,0.0034040324692327832,-5.68279452976398,2.8151253271275882
52838,0.46822600000000003,1,3712,-0.14274015748031496,-0.3695374015748032,5.7175866141732286,0.00026939655172413793,-8.21932609390609,5.731293862147799
52840,0.45447,6,3741,0.46877952755905516,-0.44740551181102367,5.638523622047245,0.0016038492381716118,-6.435348765120091,5.675638693032015
52842,0.472605,1,3793,0.39602362204724406,0.043007086614173226,7.142582677165355,0.0002636435539151068,-8.240912541688898,7.15368238174306
