,Energy Deposited,SiPM Hits,Photons,x_pos,y_pos,z_pos,LCE,log(LCE),Distance
82520,0.524925,275,4181,-0.24641456692913388,-0.29873700787401575,1.5903937007874016,0.06577373834011002,-2.721534633689994,1.6368616502846658
82549,0.46531300000000003,14,3712,-0.2575181102362205,-0.40798425196850396,3.1273976377952755,0.003771551724137931,-5.580268764290833,3.1643929452331614
82555,0.47001099999999996,21,3638,-0.14874055118110235,-0.20842480314960632,2.9998543307086614,0.00577240241891149,-5.154666921354645,3.01076247080455
82559,0.46502899999999997,31,3784,0.44880314960629925,0.4699330708661417,2.164562992125984,0.008192389006342496,-4.8045497256866225,2.259998740059739
82561,0.466472,11,3695,-0.12493818897637796,-0.5661968503937008,3.4118937007874015,0.002976995940460081,-5.816840560583931,3.4608101724788654
82566,0.521371,141,4171,-0.03276157480314961,-0.4087716535433071,1.1024566929133857,0.03380484296331815,-3.3871512038187768,1.1762560713014965
82569,0.451143,1,3554,0.12436220472440945,0.26276102362204723,5.65786220472441,0.0002813731007315701,-8.175829008714597,5.665325590038738
82584,0.49343400000000004,8,4040,-0.10355748031496063,0.5573779527559056,6.355393700787402,0.0019801980198019802,-6.22455842927536,6.380628764154496
82588,0.45503299999999997,4,3644,-0.10019212598425198,-0.3951929133858268,6.583877952755906,0.0010976948408342481,-6.814542897259958,6.596488823433639
82594,0.465779,141,3678,-0.056824015748031496,0.17790787401574804,1.279267716535433,0.03833605220228385,-3.261364514786098,1.2928287090609942
82608,0.47424700000000003,2,3907,-0.08269251968503938,0.00705748031496063,5.943732283464567,0.0005119017148707448,-7.577377914495125,5.944311677422305
82609,0.458692,1,3705,0.5172755905511811,-0.27525354330708657,6.3327519685039375,0.0002699055330634278,-8.217438537730187,6.359802358900288
82614,0.47876499999999994,6,3748,0.28021062992125984,-0.12678307086614174,4.62144094488189,0.0016008537886872999,-6.437218174130257,4.63166366991494
82617,0.457092,19,3720,0.6763031496062992,-0.36672007874015744,4.346416535433071,0.00510752688172043,-5.277039968100752,4.413978507628306
82619,0.470158,1,3692,0.2611255905511811,0.057841732283464564,6.213114173228346,0.00027085590465872155,-8.213923595622743,6.218868061762142
82624,0.48139399999999993,4,3868,0.7279094488188977,0.5589685039370079,3.7043314960629923,0.001034126163391934,-6.874198495453294,3.8163293603668036
82627,0.462049,4,3724,0.6410590551181103,0.5207834645669291,3.927243307086614,0.0010741138560687433,-6.836259277277067,4.01315488390018
82633,0.46562700000000007,10,3735,0.3801397637795276,0.4077637795275591,4.084967322834646,0.002677376171352075,-5.922918004572872,4.122831013821426
82634,0.47621899999999995,5,3729,0.04626929133858268,-0.24928188976377955,4.2120122047244095,0.0013408420488066506,-6.61445746774472,4.21963613604687
82638,0.519606,2,4163,0.19759094488188977,0.04724527559055118,5.4606102362204725,0.00048042277203939464,-7.64084406663503,5.464388204500184
82641,0.468562,15,3716,-0.08396496062992126,0.29281417322834646,3.4596259842519688,0.004036598493003229,-5.512352898831519,3.4730105392250668
82643,0.541496,46,4437,-0.021005866141732284,0.17937992125984253,3.0074370078740156,0.010367365336939374,-4.569092354889815,3.0128550842836375
82648,0.457438,18,3719,-0.11771535433070866,-0.12011141732283465,3.079968503937008,0.004840010755579457,-5.330838336028905,3.084556636286725
82649,0.479596,10,3851,0.21375826771653544,0.30655433070866145,3.8651299212598422,0.0025967281225655675,-5.953503040820864,3.8831556063221986
82651,0.45881700000000003,1,3705,0.6858779527559055,0.5331771653543307,7.035744094488189,0.0002699055330634278,-8.217438537730187,7.0891749462724745
82662,0.549994,1,4202,-0.08473110236220473,0.4333228346456693,3.9897032283464564,0.00023798191337458352,-8.343315881404946,4.014060274710759
82668,0.451978,3,3634,0.07585511811023622,0.01857279527559055,7.579153543307086,0.000825536598789213,-7.099476960288007,7.579555882813467
82671,0.461804,27,3764,0.2012452755905512,-0.5670511811023623,3.6603354330708657,0.0071732199787460146,-4.937400634700941,3.7094611718592208
82680,0.476459,1,3851,0.501720472440945,0.031733307086614176,6.129657480314961,0.00025967281225655674,-8.25608813381491,6.150238309303647
82690,0.47955299999999995,36,3935,0.000139594094488189,-0.0902748031496063,3.255283464566929,0.00914866581956798,-4.694147222395394,3.256534967454377
82693,0.454035,139,3613,0.43080314960629923,0.5568700787401576,0.7079999999999999,0.038472183780791584,-3.2578197980169485,0.9984786619186093
82694,0.45041099999999995,13,3674,0.10328582677165353,-0.368851968503937,2.8526417322834647,0.003538377789874796,-5.644086908313534,2.8782433165815466
82697,0.47919300000000004,81,3793,0.3147366141732284,-0.25812874015748033,1.5916889763779525,0.02135512786712365,-3.84646338701646,1.6429130775301564
82702,0.5331199999999999,10,4279,0.45318897637795275,-0.034021889763779525,4.957838582677165,0.0023369946249123625,-6.0588895234227715,4.978624423390051
82706,0.45474,20,3610,0.6439212598425197,0.5383267716535434,1.3563740157480313,0.00554016620498615,-5.195730777772936,1.595048830773699
82708,0.457949,10,3678,0.4462125984251969,0.2748236220472441,3.6601838582677164,0.0027188689505165853,-5.90753931217022,3.6975099164913785
82710,0.473814,2,3822,0.4879409448818898,-0.31721456692913386,6.370688976377952,0.0005232862375719519,-7.555381944240273,6.397217323251402
82717,0.480391,9,3887,0.22769212598425198,-0.3201299212598425,3.4890511811023623,0.002315410342166195,-6.068168353516004,3.511097408941092
82718,0.461733,3,3711,0.5491653543307087,-0.26806496062992125,5.835204724409449,0.0008084074373484236,-7.1204443723924875,5.8671164625636205
82731,0.545433,2,4401,0.5196850393700787,0.3165858267716536,6.555460629921259,0.0004544421722335833,-7.696439886251146,6.583643610972985
82736,0.5170060000000001,5,4101,0.5923228346456694,-0.10892480314960631,4.363453543307086,0.00121921482565228,-6.709548212957959,4.404819834883491
82737,0.472016,4,3833,0.21624881889763778,-0.2517417322834646,5.059417322834646,0.0010435690060005217,-6.865108704260664,5.07029004082084
82741,0.46995699999999996,19,3778,0.40410629921259844,-0.4513661417322835,2.966452755905512,0.005029115934356803,-5.292511068895014,3.027684799972579
82747,0.47861800000000004,5,3795,0.4201732283464567,0.29532244094488186,4.158548425196851,0.0013175230566534915,-6.6320017773956295,4.1901415120079095
82753,0.463821,19,3784,0.36138582677165354,-0.21170433070866143,2.4499803149606296,0.005021141649048625,-5.2940979510053285,2.4855224768902855
82755,0.45483199999999996,12,3513,0.10766299212598426,0.5645314960629921,4.813062992125984,0.0034158838599487617,-5.679319002477826,4.847253087687229
82756,0.479343,3,4051,0.15051181102362204,-0.43223228346456694,5.758027559055118,0.0007405578869414959,-7.2081067545345805,5.776189048409413
82766,0.482695,936,3927,-0.1438188976377953,-0.12627755905511812,0.2652047244094487,0.23834988540870894,-1.4340155781004176,0.32705266103146313
82779,0.45764399999999994,1,3597,-0.1985992125984252,-0.38931023622047245,5.799086614173229,0.00027800945232137893,-8.187855443695623,5.815531761236789
82780,0.51569,123,4217,0.23615905511811028,0.17350511811023625,1.3679488188976376,0.029167654730851315,-3.5346948983741426,1.3989850236682906
82782,0.47576999999999997,7,3847,0.05385669291338583,0.4363070866141733,4.800440944881889,0.001819599688068625,-6.309138753696982,4.820528776233976
82784,0.468174,35,3805,0.5465,-0.011103779527559057,2.4351023622047245,0.009198423127463863,-4.688723208806373,2.495698110416167
82785,0.481732,3,3930,-0.045938188976377956,0.06316377952755906,4.658464566929133,0.0007633587786259542,-7.177782416195197,4.659119240970859
82790,0.470512,6,3892,-0.08455984251968506,0.4056653543307087,4.201713779527559,0.001541623843782117,-6.47491897407784,4.222098226207318
82792,0.538942,8,4318,0.23803779527559055,-0.35926181102362204,3.904953149606299,0.0018527095877721167,-6.291106069394917,3.92866264032174
82799,0.459764,3,3688,-0.1512011811023622,0.19511692913385828,5.365212598425197,0.0008134490238611713,-7.114227296008375,5.370888068048135
82803,0.460599,6,3563,0.11625511811023623,-0.28370708661417327,4.740992125984252,0.0016839741790625876,-6.386598696377781,4.7508958420624845
82804,0.5247689999999999,18,4174,0.32436417322834643,-0.09220984251968505,2.7860078740157483,0.004312410158121706,-5.4462583297409815,2.806341861927973
82805,0.46443500000000004,1,3706,0.6518110236220471,-0.43027559055118114,5.238665354330708,0.0002698327037236913,-8.217708406845306,5.296565810882017
82810,0.45764099999999996,8,3615,0.5967047244094489,-0.5282244094488189,4.612452755905512,0.0022130013831258644,-6.113405592913029,4.6807903157832715
82811,0.520207,13,4137,0.46737795275590555,0.25863188976377954,0.5697795275590549,0.0031423737007493352,-5.762776808999875,0.7810130057499075
82817,0.474704,2,3905,0.2645956692913386,0.2851673228346457,5.492318897637795,0.0005121638924455825,-7.576865881713841,5.506078290722868
82819,0.567091,1,4548,0.5693307086614173,0.18497362204724413,6.277279527559056,0.00021987686895338611,-8.422442854870427,6.305758555779807
82823,0.499669,18,3944,0.40722440944881894,-0.4038385826771654,2.5427795275590555,0.004563894523326572,-5.3895789578263615,2.6066539943542746
82829,0.472129,2,3823,0.2562696850393701,0.0947212598425197,6.580814960629921,0.000523149359142035,-7.555643553136467,6.586484025228249
82835,0.46356499999999995,3,3664,0.5734960629921261,-0.3577527559055118,5.087397637795275,0.0008187772925764192,-7.1076984371259115,5.132104782023688
82837,0.47572299999999995,66,3957,0.6884960629921261,-0.3040204724409449,1.2584212598425195,0.016679302501895376,-4.093586699358998,1.4663148855694355
82840,0.45854799999999996,6,3596,0.6288385826771654,-0.0801736220472441,3.973368503937008,0.0016685205784204673,-6.395817926363456,4.023620638282667
82845,0.455867,17,3693,-0.23576338582677167,-0.202496062992126,3.1314094488188973,0.004603303547251557,-5.380981070796347,3.146794268104619
