# mesh name: boxMesh_1
# primitive scorer name: nOfStepGamma
# iX, iY, iZ, total(value) , total(val^2), entry
15,11,5,845,2895,351
15,11,6,952,3684,378
15,11,7,1105,3943,442
15,11,8,1113,3777,484
15,11,9,1232,4004,536
15,11,10,1365,5177,560
15,11,11,1514,5818,607
15,11,12,1545,5513,629
15,11,13,1591,6207,623
15,11,14,1587,6711,607
15,11,15,1477,5343,594
15,11,16,1419,5139,597
15,11,17,1513,5497,613
15,11,18,1320,4564,579
15,11,19,1263,4191,560
15,11,20,1341,5103,537
15,11,21,1273,4929,525
15,11,22,1161,4115,494
15,11,23,1081,4007,463
15,11,24,981,3561,430
15,11,25,869,3049,382
15,11,26,841,2973,369
15,11,27,809,2761,364
15,11,28,631,2123,286
15,11,29,393,1097,209
15,12,0,220,694,108
15,12,1,487,1551,219
15,12,2,799,2845,347
15,12,3,1175,4875,441
15,12,4,1402,5104,572
15,12,5,1470,5360,595
15,12,6,1863,8185,691
15,12,7,2189,9475,782
15,12,8,2336,9982,835
15,12,9,2443,9679,899
15,12,10,2769,11795,985
15,12,11,3038,14076,1030
15,12,12,3118,15514,1023
15,12,13,2976,13784,1037
15,12,14,2896,13304,996
15,12,15,3005,14265,1007
15,12,16,2923,13235,1003
15,12,17,2857,13357,1007
15,12,18,2738,12106,971
15,12,19,2505,10993,906
15,12,20,2445,12071,853
15,12,21,2134,9816,794
15,12,22,2080,9252,756
15,12,23,1993,8445,749
15,12,24,1747,7233,693
15,12,25,1537,5861,635
15,12,26,1438,5616,601
15,12,27,1440,5612,583
15,12,28,1249,5443,478
15,12,29,927,3561,403
15,13,0,472,1344,233
15,13,1,948,3338,413
15,13,2,1582,6272,626
15,13,3,2192,9290,813
15,13,4,2906,13412,981
15,13,5,3433,17021,1110
15,13,6,4170,21878,1251
15,13,7,4682,26764,1302
15,13,8,5361,33757,1355
15,13,9,5555,35539,1393
15,13,10,5938,38694,1437
15,13,11,6195,42179,1486
15,13,12,6614,48684,1499
15,13,13,6608,46828,1515
15,13,14,6521,45493,1490
15,13,15,6291,45793,1481
15,13,16,6134,43244,1454
15,13,17,5907,41075,1445
15,13,18,5542,37780,1380
15,13,19,5253,34651,1355
15,13,20,4973,34253,1289
15,13,21,4663,31057,1253
15,13,22,4270,27134,1199
15,13,23,4030,23630,1172
15,13,24,3797,23327,1093
15,13,25,3553,22303,1065
15,13,26,3158,19154,970
15,13,27,2910,18130,906
15,13,28,2484,14380,816
15,13,29,1923,10379,695
15,14,0,3381,13779,1252
15,14,1,6449,44731,1475
15,14,2,9589,89661,1670
15,14,3,12742,150232,1767
15,14,4,15349,213751,1833
15,14,5,18217,287203,1860
15,14,6,20425,351441,1884
15,14,7,22019,409307,1890
15,14,8,23458,459292,1899
15,14,9,24379,481211,1915
15,14,10,24657,491397,1931
15,14,11,25031,502985,1936
15,14,12,24732,499612,1932
15,14,13,23678,456216,1921
15,14,14,22094,405626,1915
15,14,15,20856,359532,1897
15,14,16,19406,333818,1897
15,14,17,18012,294526,1866
15,14,18,16430,250840,1835
15,14,19,14920,218574,1809
15,14,20,13778,194904,1765
15,14,21,12498,166558,1724
15,14,22,10930,139818,1660
15,14,23,10212,126356,1621
15,14,24,9025,105405,1555
15,14,25,7883,83727,1480
15,14,26,7052,74432,1394
15,14,27,6376,67260,1311
15,14,28,5531,56109,1212
15,14,29,4446,39730,1076
15,15,0,3497,15271,1279
15,15,1,6728,48942,1490
15,15,2,9800,94822,1678
15,15,3,12867,154079,1772
15,15,4,16065,233779,1829
15,15,5,18852,306020,1874
15,15,6,20889,367585,1887
15,15,7,22742,433768,1915
15,15,8,23686,466780,1908
15,15,9,25015,523965,1910
15,15,10,25485,529993,1908
15,15,11,25495,542135,1923
15,15,12,24557,489653,1921
15,15,13,23783,457827,1927
15,15,14,22538,423360,1929
15,15,15,21476,392966,1901
15,15,16,20209,358625,1877
15,15,17,18590,311616,1858
15,15,18,16915,269139,1820
15,15,19,15655,241179,1784
15,15,20,14347,212643,1754
15,15,21,13069,190663,1708
15,15,22,11875,162831,1663
15,15,23,10389,134925,1607
15,15,24,9065,104981,1563
15,15,25,8151,89303,1469
15,15,26,7435,87081,1369
15,15,27,6600,76250,1314
15,15,28,5784,64822,1223
15,15,29,4425,44107,1110
15,16,0,623,2113,269
15,16,1,1221,4609,493
15,16,2,1737,7237,652
15,16,3,2176,9158,810
15,16,4,2761,12801,937
15,16,5,3508,17360,1107
15,16,6,4281,23479,1239
15,16,7,4646,26866,1294
15,16,8,5256,31992,1344
15,16,9,5662,36032,1409
15,16,10,6326,43620,1470
15,16,11,6456,46116,1485
15,16,12,6391,44619,1473
15,16,13,6380,44712,1498
15,16,14,6378,45706,1478
15,16,15,6273,44101,1478
15,16,16,6192,43240,1431
15,16,17,6044,42578,1425
15,16,18,5610,37416,1396
15,16,19,5271,33629,1360
15,16,20,4854,30482,1321
15,16,21,4708,31040,1270
15,16,22,4448,28832,1189
15,16,23,3889,22975,1126
15,16,24,3792,23368,1090
15,16,25,3249,20613,980
15,16,26,3103,17645,960
15,16,27,2825,16021,902
15,16,28,2400,13472,779
15,16,29,1709,8431,643
15,17,0,306,854,152
15,17,1,530,1600,254
15,17,2,785,2683,347
15,17,3,1094,4630,448
15,17,4,1282,4790,522
15,17,5,1593,6113,623
15,17,6,1928,7944,739
15,17,7,2114,9084,768
15,17,8,2211,8985,818
15,17,9,2526,11522,907
15,17,10,2793,12413,965
15,17,11,3127,15527,1020
15,17,12,2950,14014,1003
15,17,13,2969,12893,1035
15,17,14,2912,13332,995
15,17,15,2937,13595,986
15,17,16,2893,13593,992
15,17,17,2823,13123,979
15,17,18,2731,13123,935
15,17,19,2539,11415,908
15,17,20,2350,9708,877
15,17,21,2214,9392,822
15,17,22,2174,9390,793
15,17,23,2027,8829,740
15,17,24,1879,7691,724
15,17,25,1631,7003,618
15,17,26,1566,6610,598
15,17,27,1413,6259,553
15,17,28,1104,3920,486
15,17,29,805,2675,382
15,18,0,126,312,68
15,18,1,261,911,114
15,18,2,386,1334,170
15,18,3,497,1707,212
15,18,4,654,2408,272
15,18,5,861,3063,374
15,18,6,972,3314,416
15,18,7,1002,3240,452
15,18,8,1008,3278,463
15,18,9,1321,4981,537
15,18,10,1462,5628,565
15,18,11,1555,6035,597
15,18,12,1452,5220,609
15,18,13,1544,5936,622
15,18,14,1617,6475,638
15,18,15,1570,5912,648
15,18,16,1540,5862,632
15,18,17,1541,6109,613
15,18,18,1370,5426,539
15,18,19,1369,5277,557
15,18,20,1346,4820,553
15,18,21,1202,4348,505
15,18,22,1176,4460,485
15,18,23,1027,3357,475
15,18,24,1009,3381,441
15,18,25,868,2988,379
15,18,26,818,2896,350
15,18,27,742,2574,322
15,18,28,578,1720,285
15,18,29,375,1141,186
15,19,0,80,214,40
15,19,1,133,399,65
15,19,2,182,500,95
15,19,3,262,826,121
15,19,4,365,1095,174
15,19,5,447,1517,203
15,19,6,559,1981,244
15,19,7,568,1966,250
15,19,8,609,1905,277
15,19,9,660,2094,298
15,19,10,726,2684,313
15,19,11,844,3008,357
15,19,12,750,2284,354
15,19,13,778,2432,364
15,19,14,858,3006,368
15,19,15,848,3048,359
15,19,16,758,2662,340
15,19,17,817,2797,361
15,19,18,694,2266,314
15,19,19,740,2408,327
15,19,20,713,2417,315
15,19,21,657,2085,315
15,19,22,589,1895,279
15,19,23,619,2053,286
15,19,24,601,1979,282
15,19,25,558,1730,246
15,19,26,513,1941,223
15,19,27,463,1497,218
15,19,28,382,1298,169
15,19,29,215,699,105
15,20,0,49,159,20
15,20,1,69,183,35
15,20,2,135,393,65
15,20,3,158,536,71
15,20,4,187,499,93
15,20,5,249,853,108
15,20,6,272,950,125
15,20,7,317,945,146
15,20,8,319,885,162
15,20,9,313,829,155
15,20,10,348,1042,163
15,20,11,436,1378,200
15,20,12,423,1321,202
15,20,13,441,1421,210
15,20,14,484,1636,210
15,20,15,414,1252,199
15,20,16,401,1179,194
15,20,17,402,1174,193
15,20,18,374,1154,185
15,20,19,373,1003,184
15,20,20,368,1108,170
15,20,21,369,1175,172
15,20,22,305,945,146
15,20,23,335,1037,166
15,20,24,330,1032,159
15,20,25,315,1201,142
15,20,26,279,1129,126
15,20,27,278,906,133
15,20,28,244,780,114
15,20,29,130,352,69
15,21,0,15,41,7
15,21,1,19,35,13
15,21,2,73,191,38
15,21,3,99,299,48
15,21,4,78,192,46
15,21,5,131,345,66
15,21,6,155,481,67
15,21,7,173,563,79
15,21,8,211,687,92
15,21,9,201,719,91
15,21,10,176,416,99
15,21,11,207,647,96
15,21,12,219,649,108
15,21,13,256,740,126
15,21,14,290,1002,131
15,21,15,307,1197,121
15,21,16,256,816,116
15,21,17,188,512,94
15,21,18,226,850,100
15,21,19,208,682,97
15,21,20,187,495,99
15,21,21,255,757,123
15,21,22,190,494,102
15,21,23,185,617,83
15,21,24,204,666,99
15,21,25,169,465,87
15,21,26,158,434,79
15,21,27,166,486,80
15,21,28,125,315,66
15,21,29,82,188,48
15,22,0,7,11,5
15,22,1,16,30,11
15,22,2,39,101,20
15,22,3,48,148,23
15,22,4,63,163,33
15,22,5,48,128,24
15,22,6,78,226,38
15,22,7,77,181,45
15,22,8,114,338,55
15,22,9,116,298,64
15,22,10,135,447,63
15,22,11,137,435,59
15,22,12,143,509,61
15,22,13,138,434,67
15,22,14,116,312,62
15,22,15,157,553,66
15,22,16,112,290,60
15,22,17,95,245,50
15,22,18,134,458,65
15,22,19,109,333,54
15,22,20,99,245,55
15,22,21,134,366,66
15,22,22,106,342,51
15,22,23,153,529,66
15,22,24,106,300,52
15,22,25,93,235,50
15,22,26,96,274,48
15,22,27,68,154,40
15,22,28,74,228,36
15,22,29,48,98,28
15,23,0,7,13,4
15,23,1,14,42,7
15,23,2,14,28,9
15,23,3,22,56,11
15,23,4,29,81,14
15,23,5,37,113,16
15,23,6,28,58,17
15,23,7,47,153,19
15,23,8,40,86,23
15,23,9,44,106,25
15,23,10,45,81,30
15,23,11,86,274,39
15,23,12,91,265,43
15,23,13,87,283,45
15,23,14,73,213,37
15,23,15,70,182,35
15,23,16,73,253,33
15,23,17,32,60,21
15,23,18,58,134,33
15,23,19,73,335,27
15,23,20,58,140,33
15,23,21,78,256,36
15,23,22,71,237,34
15,23,23,93,273,48
15,23,24,71,195,37
15,23,25,61,143,33
15,23,26,54,116,32
15,23,27,43,115,24
15,23,28,32,94,15
15,23,29,29,73,15
15,24,0,6,20,2
15,24,1,8,24,3
15,24,2,14,40,7
15,24,3,24,156,7
15,24,4,13,25,7
15,24,5,19,53,8
15,24,6,31,87,16
15,24,7,29,89,13
15,24,8,14,32,8
15,24,9,30,96,13
15,24,10,41,143,18
15,24,11,47,197,18
15,24,12,25,41,19
15,24,13,44,98,25
15,24,14,50,200,21
15,24,15,34,94,16
15,24,16,53,175,25
15,24,17,37,87,19
15,24,18,22,46,13
15,24,19,28,64,17
15,24,20,44,106,24
15,24,21,70,240,31
15,24,22,57,153,27
15,24,23,37,107,16
15,24,24,37,99,18
15,24,25,37,103,19
15,24,26,35,69,21
15,24,27,46,102,26
15,24,28,28,102,11
15,24,29,17,41,9
15,25,0,0,0,0
15,25,1,2,4,1
15,25,2,9,51,3
15,25,3,5,13,2
15,25,4,11,59,3
15,25,5,12,32,6
15,25,6,14,30,9
15,25,7,20,48,10
15,25,8,13,27,7
15,25,9,9,23,4
15,25,10,14,28,10
15,25,11,28,68,14
15,25,12,18,30,12
15,25,13,20,32,14
15,25,14,20,48,11
15,25,15,43,207,15
15,25,16,24,48,14
15,25,17,24,60,13
15,25,18,20,50,11
15,25,19,25,65,12
15,25,20,27,87,13
15,25,21,33,103,17
15,25,22,36,112,15
15,25,23,20,44,11
15,25,24,20,52,9
15,25,25,30,84,14
15,25,26,37,113,17
15,25,27,25,99,12
15,25,28,12,32,6
15,25,29,4,6,3
15,26,0,0,0,0
15,26,1,1,1,1
15,26,2,7,21,3
15,26,3,0,0,0
15,26,4,3,3,3
15,26,5,9,27,4
15,26,6,11,25,7
15,26,7,8,16,5
15,26,8,3,9,1
15,26,9,1,1,1
15,26,10,9,33,3
15,26,11,12,34,5
15,26,12,9,17,5
15,26,13,10,32,5
15,26,14,14,32,7
15,26,15,16,38,9
15,26,16,24,122,8
15,26,17,6,8,5
15,26,18,25,93,10
15,26,19,24,74,11
15,26,20,21,77,7
15,26,21,17,87,6
15,26,22,16,48,7
15,26,23,12,22,8
15,26,24,16,40,8
15,26,25,16,42,7
15,26,26,13,29,7
15,26,27,11,25,6
15,26,28,8,14,5
15,26,29,6,18,3
15,27,0,0,0,0
15,27,1,0,0,0
15,27,2,2,2,2
15,27,3,0,0,0
15,27,4,11,27,6
15,27,5,12,36,6
15,27,6,7,19,4
15,27,7,1,1,1
15,27,8,6,12,3
15,27,9,2,2,2
15,27,10,7,25,2
15,27,11,3,3,3
15,27,12,4,4,4
15,27,13,6,18,3
15,27,14,6,10,4
15,27,15,10,38,3
15,27,16,7,15,4
15,27,17,23,73,9
15,27,18,24,106,10
15,27,19,18,82,8
15,27,20,6,10,4
15,27,21,8,14,5
15,27,22,8,14,5
15,27,23,10,34,4
15,27,24,10,28,5
15,27,25,14,108,3
15,27,26,9,23,4
15,27,27,11,23,6
15,27,28,5,7,4
15,27,29,8,14,5
15,28,0,0,0,0
15,28,1,1,1,1
15,28,2,5,9,3
15,28,3,1,1,1
15,28,4,1,1,1
15,28,5,2,2,2
15,28,6,7,37,2
15,28,7,0,0,0
15,28,8,4,6,3
15,28,9,0,0,0
15,28,10,0,0,0
15,28,11,5,25,1
15,28,12,5,13,2
15,28,13,3,5,2
15,28,14,11,27,5
15,28,15,6,10,4
15,28,16,5,9,3
15,28,17,8,28,4
15,28,18,14,26,8
15,28,19,4,4,4
15,28,20,14,70,4
15,28,21,5,13,2
15,28,22,1,1,1
15,28,23,1,1,1
15,28,24,5,11,3
15,28,25,3,3,3
15,28,26,3,5,2
15,28,27,16,60,6
15,28,28,1,1,1
15,28,29,4,10,2
15,29,0,0,0,0
15,29,1,0,0,0
15,29,2,9,29,3
15,29,3,1,1,1
15,29,4,2,2,2
15,29,5,1,1,1
15,29,6,0,0,0
15,29,7,0,0,0
15,29,8,3,9,1
15,29,9,0,0,0
15,29,10,2,4,1
15,29,11,2,4,1
15,29,12,3,9,1
15,29,13,4,4,4
15,29,14,6,20,2
15,29,15,8,18,4
15,29,16,6,18,2
15,29,17,1,1,1
15,29,18,3,5,2
15,29,19,3,5,2
15,29,20,3,9,1
15,29,21,4,8,2
15,29,22,1,1,1
15,29,23,1,1,1
15,29,24,0,0,0
15,29,25,2,4,1
15,29,26,0,0,0
15,29,27,0,0,0
15,29,28,2,4,1
15,29,29,0,0,0
16,0,0,0,0,0
16,0,1,1,1,1
16,0,2,1,1,1
16,0,3,0,0,0
16,0,4,0,0,0
16,0,5,0,0,0
16,0,6,0,0,0
16,0,7,0,0,0
16,0,8,2,4,1
16,0,9,3,9,1
16,0,10,0,0,0
16,0,11,1,1,1
16,0,12,0,0,0
16,0,13,2,4,1
16,0,14,1,1,1
16,0,15,0,0,0
16,0,16,2,4,1
16,0,17,0,0,0
16,0,18,0,0,0
16,0,19,0,0,0
16,0,20,2,2,2
16,0,21,2,4,1
16,0,22,0,0,0
16,0,23,2,4,1
16,0,24,5,25,1
16,0,25,0,0,0
16,0,26,1,1,1
16,0,27,1,1,1
16,0,28,3,9,1
16,0,29,0,0,0
16,1,0,0,0,0
16,1,1,0,0,0
16,1,2,1,1,1
16,1,3,2,4,1
16,1,4,0,0,0
16,1,5,0,0,0
16,1,6,0,0,0
16,1,7,0,0,0
16,1,8,0,0,0
16,1,9,1,1,1
16,1,10,1,1,1
16,1,11,0,0,0
16,1,12,0,0,0
16,1,13,4,16,1
16,1,14,4,16,1
16,1,15,3,5,2
16,1,16,1,1,1
16,1,17,4,16,1
16,1,18,1,1,1
16,1,19,3,5,2
16,1,20,2,2,2
16,1,21,2,2,2
16,1,22,2,2,2
16,1,23,5,11,3
16,1,24,5,11,3
16,1,25,0,0,0
16,1,26,1,1,1
16,1,27,0,0,0
16,1,28,3,9,1
16,1,29,1,1,1
16,2,0,0,0,0
16,2,1,2,4,1
16,2,2,1,1,1
16,2,3,2,2,2
16,2,4,1,1,1
16,2,5,0,0,0
16,2,6,0,0,0
16,2,7,0,0,0
16,2,8,0,0,0
16,2,9,2,2,2
16,2,10,7,21,3
16,2,11,7,15,4
16,2,12,7,25,2
16,2,13,3,5,2
16,2,14,4,8,2
16,2,15,11,33,6
16,2,16,6,12,4
16,2,17,6,18,3
16,2,18,7,21,3
16,2,19,3,3,3
16,2,20,8,16,5
16,2,21,13,41,6
16,2,22,11,23,7
16,2,23,13,47,5
16,2,24,2,4,1
16,2,25,4,10,2
16,2,26,2,2,2
16,2,27,6,14,3
16,2,28,7,19,3
16,2,29,3,5,2
16,3,0,0,0,0
16,3,1,0,0,0
16,3,2,0,0,0
16,3,3,1,1,1
16,3,4,6,26,2
16,3,5,15,65,4
16,3,6,9,31,4
16,3,7,3,3,3
16,3,8,4,10,2
16,3,9,5,13,2
16,3,10,3,3,3
16,3,11,11,29,6
16,3,12,13,33,7
16,3,13,14,36,6
16,3,14,15,53,7
16,3,15,9,15,6
16,3,16,6,10,4
16,3,17,10,26,5
16,3,18,5,9,3
16,3,19,5,13,2
16,3,20,4,6,3
16,3,21,18,72,6
16,3,22,14,34,8
16,3,23,18,68,6
16,3,24,12,28,6
16,3,25,9,19,5
16,3,26,6,6,6
16,3,27,15,41,7
16,3,28,15,31,9
16,3,29,15,61,5
16,4,0,0,0,0
16,4,1,0,0,0
16,4,2,1,1,1
16,4,3,1,1,1
16,4,4,8,26,3
16,4,5,8,20,5
16,4,6,7,11,5
16,4,7,16,46,6
16,4,8,12,28,6
16,4,9,5,5,5
16,4,10,17,55,7
16,4,11,24,70,11
16,4,12,13,25,8
16,4,13,8,10,7
16,4,14,21,61,11
16,4,15,9,19,5
16,4,16,18,64,10
16,4,17,17,55,8
16,4,18,10,24,6
16,4,19,16,34,10
16,4,20,21,53,10
16,4,21,29,85,13
16,4,22,23,43,14
16,4,23,24,96,10
16,4,24,36,148,12
16,4,25,24,50,15
16,4,26,12,26,8
16,4,27,12,18,9
16,4,28,23,61,10
16,4,29,14,36,7
16,5,0,3,5,2
16,5,1,5,9,3
16,5,2,7,15,4
16,5,3,10,26,5
16,5,4,7,15,4
16,5,5,12,40,5
16,5,6,17,47,9
16,5,7,23,65,10
16,5,8,33,109,15
16,5,9,24,62,11
16,5,10,43,167,18
16,5,11,50,146,23
16,5,12,53,151,26
16,5,13,30,82,17
16,5,14,24,74,11
16,5,15,23,53,12
16,5,16,37,107,19
16,5,17,25,69,11
16,5,18,27,47,18
16,5,19,57,193,21
16,5,20,29,75,15
16,5,21,27,57,17
16,5,22,25,67,14
16,5,23,48,150,23
16,5,24,32,74,17
16,5,25,38,108,18
16,5,26,38,106,20
16,5,27,30,94,13
16,5,28,35,113,17
16,5,29,16,54,7
16,6,0,5,11,3
16,6,1,7,25,2
16,6,2,11,27,6
16,6,3,10,16,7
16,6,4,26,60,14
16,6,5,32,86,14
16,6,6,45,135,21
16,6,7,59,177,28
16,6,8,61,201,29
16,6,9,49,169,23
16,6,10,52,132,28
16,6,11,67,213,32
16,6,12,85,247,39
16,6,13,66,208,33
16,6,14,63,235,29
16,6,15,65,207,28
16,6,16,76,264,31
16,6,17,55,113,34
16,6,18,40,82,24
16,6,19,64,234,27
16,6,20,58,156,30
16,6,21,54,238,26
16,6,22,46,132,27
16,6,23,80,228,42
16,6,24,54,142,28
16,6,25,51,141,27
16,6,26,57,159,28
16,6,27,56,140,29
16,6,28,53,145,27
16,6,29,28,62,16
16,7,0,10,24,5
16,7,1,23,53,11
16,7,2,35,181,13
16,7,3,22,52,12
16,7,4,45,127,23
16,7,5,71,203,33
16,7,6,65,185,33
16,7,7,71,243,32
16,7,8,97,279,49
16,7,9,104,292,54
16,7,10,128,392,59
16,7,11,94,228,49
16,7,12,130,418,61
16,7,13,134,506,52
16,7,14,132,514,52
16,7,15,101,303,49
16,7,16,115,455,50
16,7,17,126,358,60
16,7,18,105,323,50
16,7,19,126,334,63
16,7,20,117,343,53
16,7,21,105,355,44
16,7,22,105,285,54
16,7,23,97,299,50
16,7,24,103,261,55
16,7,25,121,439,51
16,7,26,71,143,42
16,7,27,82,182,46
16,7,28,84,246,40
16,7,29,33,69,20
16,8,0,19,41,11
16,8,1,41,119,18
16,8,2,60,254,25
16,8,3,96,420,39
16,8,4,89,277,44
16,8,5,124,420,52
16,8,6,119,377,52
16,8,7,123,411,56
16,8,8,169,559,75
16,8,9,200,574,98
16,8,10,190,552,94
16,8,11,196,594,87
16,8,12,202,692,92
16,8,13,240,1058,95
16,8,14,218,704,101
16,8,15,205,877,93
16,8,16,237,851,103
16,8,17,196,590,97
16,8,18,222,786,101
16,8,19,217,557,108
16,8,20,158,390,84
16,8,21,186,562,86
16,8,22,206,688,94
16,8,23,157,379,89
16,8,24,156,436,82
16,8,25,159,527,78
16,8,26,124,292,70
16,8,27,151,433,77
16,8,28,108,292,58
16,8,29,51,125,28
16,9,0,30,76,14
16,9,1,52,122,28
16,9,2,83,197,45
16,9,3,151,467,72
16,9,4,178,490,86
16,9,5,231,795,97
16,9,6,202,608,93
16,9,7,201,637,95
16,9,8,283,945,137
16,9,9,292,1016,137
16,9,10,358,1124,173
16,9,11,422,1458,179
16,9,12,390,1310,177
16,9,13,398,1230,182
16,9,14,399,1293,182
16,9,15,426,1602,182
16,9,16,385,1353,169
16,9,17,315,851,164
16,9,18,384,1080,192
16,9,19,421,1515,176
16,9,20,395,1289,183
16,9,21,357,1035,177
16,9,22,314,966,161
16,9,23,255,643,143
16,9,24,241,663,128
16,9,25,237,693,125
16,9,26,252,714,125
16,9,27,222,596,117
16,9,28,162,408,82
16,9,29,105,281,58
16,10,0,49,133,27
16,10,1,89,217,49
16,10,2,179,559,84
16,10,3,227,713,111
16,10,4,300,1036,135
16,10,5,310,930,152
16,10,6,355,1121,163
16,10,7,437,1337,205
16,10,8,484,1622,220
16,10,9,572,1842,259
16,10,10,615,1967,285
16,10,11,667,2329,287
16,10,12,596,1986,271
16,10,13,679,2159,322
16,10,14,788,2546,346
16,10,15,759,2673,324
16,10,16,728,2568,305
16,10,17,655,2069,309
16,10,18,708,2290,325
16,10,19,599,1863,270
16,10,20,614,1928,284
16,10,21,643,2323,269
16,10,22,524,1658,247
16,10,23,559,2095,241
16,10,24,468,1420,224
16,10,25,450,1322,221
16,10,26,460,1512,211
16,10,27,360,1120,183
16,10,28,261,731,135
16,10,29,202,630,102
16,11,0,100,234,56
16,11,1,217,851,85
16,11,2,288,822,139
16,11,3,406,1334,198
16,11,4,502,1516,238
16,11,5,658,2422,281
16,11,6,693,2273,317
16,11,7,900,2990,382
16,11,8,898,2840,414
16,11,9,981,3187,452
16,11,10,1146,3946,497
16,11,11,1246,4492,530
16,11,12,1202,4562,500
16,11,13,1335,4959,540
16,11,14,1341,4695,568
16,11,15,1218,3876,550
16,11,16,1238,4480,518
16,11,17,1256,4492,530
16,11,18,1211,4485,501
16,11,19,1142,4056,489
16,11,20,1069,3927,456
16,11,21,1052,4078,437
16,11,22,949,2937,447
16,11,23,952,3676,413
16,11,24,841,3253,368
16,11,25,681,2133,330
16,11,26,741,2735,333
16,11,27,688,2278,324
16,11,28,546,1806,253
16,11,29,297,833,167
16,12,0,182,512,88
16,12,1,423,1491,186
16,12,2,589,1879,273
16,12,3,899,3311,375
16,12,4,1044,3674,449
16,12,5,1246,4792,507
16,12,6,1440,5558,573
16,12,7,1697,6733,652
16,12,8,1851,7453,717
16,12,9,1937,7521,757
16,12,10,2195,9531,795
16,12,11,2257,9091,832
16,12,12,2256,9620,827
16,12,13,2392,10272,872
16,12,14,2399,10697,851
16,12,15,2292,9464,844
16,12,16,2363,10881,837
16,12,17,2271,9773,837
16,12,18,2145,9223,781
16,12,19,1929,7629,764
16,12,20,1811,7373,703
16,12,21,1738,7188,662
16,12,22,1720,7112,672
16,12,23,1550,6128,628
16,12,24,1430,5762,584
16,12,25,1305,5065,524
16,12,26,1242,4776,512
16,12,27,1114,4500,472
16,12,28,898,3388,405
16,12,29,598,1736,309
16,13,0,363,1025,188
16,13,1,721,2759,295
16,13,2,1014,3780,425
16,13,3,1386,5104,577
16,13,4,1831,7603,691
16,13,5,2238,9410,831
16,13,6,2722,12656,920
16,13,7,3051,13653,1039
16,13,8,3444,17010,1099
16,13,9,3660,19626,1105
16,13,10,3728,18884,1156
16,13,11,4031,21107,1215
16,13,12,3976,21450,1175
16,13,13,4203,23475,1236
16,13,14,4035,20809,1228
16,13,15,3986,20278,1231
16,13,16,4019,21433,1203
16,13,17,3842,20814,1151
16,13,18,3581,19173,1118
16,13,19,3368,17492,1076
16,13,20,3054,15954,1011
16,13,21,3007,15287,993
16,13,22,2801,14699,953
16,13,23,2562,12448,890
16,13,24,2394,11680,837
16,13,25,2350,11494,816
16,13,26,2126,10326,755
16,13,27,1871,9811,663
16,13,28,1659,8197,597
16,13,29,1128,4456,498
16,14,0,535,1579,258
16,14,1,1073,3893,455
16,14,2,1643,6489,644
16,14,3,2098,8392,822
16,14,4,2929,13689,993
16,14,5,3603,18301,1104
16,14,6,4099,21905,1223
16,14,7,4615,27287,1287
16,14,8,5373,34591,1367
16,14,9,5889,38375,1433
16,14,10,5979,41219,1457
16,14,11,6354,42574,1491
16,14,12,6666,48300,1503
16,14,13,6381,43159,1499
16,14,14,6166,41964,1472
16,14,15,6277,43687,1479
16,14,16,6454,44954,1513
16,14,17,5939,41073,1423
16,14,18,5634,37964,1416
16,14,19,5359,35883,1393
16,14,20,5005,32667,1337
16,14,21,4731,31313,1261
16,14,22,4364,27402,1230
16,14,23,3953,24813,1161
16,14,24,3620,20228,1105
16,14,25,3434,19738,1051
16,14,26,3145,19049,988
16,14,27,2801,16049,895
16,14,28,2313,12931,771
16,14,29,1673,8677,648
16,15,0,540,1660,260
16,15,1,1108,4054,452
16,15,2,1556,5788,649
16,15,3,2306,10162,822
16,15,4,2880,14336,962
16,15,5,3660,18942,1142
16,15,6,4250,24318,1217
16,15,7,4731,28473,1269
16,15,8,5059,31755,1316
16,15,9,5801,36783,1423
16,15,10,5939,39383,1452
16,15,11,6402,46146,1475
16,15,12,6676,49024,1537
16,15,13,6528,48004,1502
16,15,14,6529,49489,1478
16,15,15,6209,44689,1500
16,15,16,6308,46222,1469
16,15,17,5877,40787,1454
16,15,18,5577,37665,1407
16,15,19,5230,35046,1348
16,15,20,5133,33959,1347
16,15,21,4668,30746,1257
16,15,22,4451,27897,1224
16,15,23,4120,24666,1153
16,15,24,3725,23301,1102
16,15,25,3527,21779,1046
16,15,26,3082,17602,956
16,15,27,2795,15997,913
16,15,28,2245,11875,791
16,15,29,1779,8969,670
16,16,0,362,1060,177
16,16,1,702,2268,314
16,16,2,994,3310,434
16,16,3,1411,5377,576
16,16,4,1801,7087,704
16,16,5,2376,10112,862
16,16,6,2746,11834,948
16,16,7,2812,12462,965
16,16,8,3318,16706,1062
16,16,9,3714,18974,1134
16,16,10,3852,20676,1172
16,16,11,4000,21754,1202
16,16,12,4099,22541,1213
16,16,13,4082,21232,1222
16,16,14,4131,22473,1231
16,16,15,3972,20854,1214
16,16,16,3974,20974,1194
16,16,17,3706,20076,1115
16,16,18,3583,18757,1128
16,16,19,3405,17373,1072
16,16,20,3186,16250,1029
16,16,21,2992,14820,987
16,16,22,2879,14019,966
16,16,23,2793,14661,943
16,16,24,2479,12083,867
16,16,25,2337,12245,801
16,16,26,2138,10842,743
16,16,27,1864,8484,688
16,16,28,1578,6828,618
16,16,29,999,3723,471
16,17,0,232,652,107
16,17,1,439,1463,197
